ppo_delay,fixed_delay,ppo_queue,fixed_queue,ppo_throughput,fixed_throughput,ppo_stops,fixed_stops,ppo_pressure,fixed_pressure
0.4495907439193037,0.7579187003380348,0.5714285714285714,0.14285714285714285,2.0,0.0,0.5,1.0,4.0,1.0
0.43819095011861803,0.7508795495587473,0.5714285714285714,0.14285714285714285,2.0,0.0,0.5714285714285714,1.0,4.0,1.0
0.44236252025954736,0.7460405010260416,0.8571428571428571,0.14285714285714285,2.0,0.0,1.0,1.0,6.0,1.0
0.41147238589874674,0.7414186787885477,0.8571428571428571,0.14285714285714285,2.0,0.0,1.0,1.0,6.0,1.0
0.41419090980343576,0.7332316606400111,0.8571428571428571,0.14285714285714285,1.0,0.0,0.8571428571428571,1.0,6.0,1.0
0.3927971170622871,0.7267358534104518,0.8571428571428571,0.14285714285714285,1.0,0.0,1.0,1.0,6.0,1.0
0.41830925281600523,0.7208468687113911,0.7142857142857143,0.14285714285714285,0.0,0.0,0.7142857142857143,1.0,5.0,1.0
0.40656151080546066,0.7164426963863497,0.5714285714285714,0.14285714285714285,0.0,0.0,0.5,1.0,4.0,1.0
0.44463754560904023,0.7115468721521103,0.5714285714285714,0.14285714285714285,1.0,0.0,0.5,1.0,4.0,1.0
0.4860687296234379,0.7070008933268861,0.7142857142857143,0.14285714285714285,0.0,0.0,0.625,1.0,5.0,1.0
0.48558404893728047,0.7016163186104892,0.8571428571428571,0.14285714285714285,0.0,0.0,0.6666666666666666,1.0,6.0,1.0
0.4805620021768848,0.6937431881475733,1.0,0.14285714285714285,1.0,0.0,0.7777777777777778,1.0,7.0,1.0
0.5000423587536363,0.6862799656645082,1.1428571428571428,0.14285714285714285,0.0,0.0,1.0,1.0,8.0,1.0
0.4958486733020492,0.679762682668029,1.1428571428571428,0.14285714285714285,1.0,0.0,0.8888888888888888,1.0,8.0,1.0
0.6214016719692786,0.6730536305219694,0.8571428571428571,0.14285714285714285,0.0,0.0,0.75,1.0,6.0,1.0
0.6355687059711307,0.6654629029129961,0.8571428571428571,0.14285714285714285,1.0,0.0,0.75,1.0,6.0,1.0
0.640585553508989,0.6610652715654766,0.8571428571428571,0.14285714285714285,2.0,0.0,1.0,1.0,6.0,1.0
0.6595316442585227,0.6564210223449549,0.8571428571428571,0.14285714285714285,1.0,0.0,0.8571428571428571,1.0,6.0,1.0
0.6447336493780347,0.6504984487760814,0.8571428571428571,0.14285714285714285,2.0,0.0,1.0,1.0,6.0,1.0
0.6302455616280327,0.6433858450075685,0.8571428571428571,0.14285714285714285,1.0,0.0,0.75,1.0,6.0,1.0
0.625053793051278,0.6363643853194216,0.8571428571428571,0.14285714285714285,1.0,0.0,1.0,1.0,6.0,1.0
0.5976566687752818,0.628745921979596,0.8571428571428571,0.14285714285714285,0.0,0.0,0.75,1.0,6.0,1.0
0.5689192864219669,0.6233882469221619,0.8571428571428571,0.14285714285714285,2.0,0.0,1.0,1.0,6.0,1.0
0.5706929788906091,0.6172898272114236,0.7142857142857143,0.14285714285714285,0.0,0.0,0.8333333333333334,1.0,5.0,1.0
0.6045828141846774,0.6115862368750458,0.5714285714285714,0.14285714285714285,0.0,0.0,0.5714285714285714,1.0,4.0,1.0
0.6380387562256233,0.6045417003535349,0.5714285714285714,0.14285714285714285,0.0,0.0,0.5714285714285714,1.0,4.0,1.0
0.6553344392051651,0.5984193544345523,0.7142857142857143,0.14285714285714285,0.0,0.0,0.625,1.0,5.0,1.0
0.6663992742996202,0.5942273669330302,0.8571428571428571,0.14285714285714285,0.0,0.0,0.75,1.0,6.0,1.0
0.6737124374145327,0.5859442545371287,1.0,0.14285714285714285,1.0,0.0,0.7777777777777778,1.0,7.0,1.0
0.6729243334211661,0.5807509576847006,1.1428571428571428,0.14285714285714285,0.0,0.0,0.8888888888888888,1.0,8.0,1.0
0.6492500347872202,0.576358916446942,1.1428571428571428,0.14285714285714285,1.0,0.0,1.0,1.0,8.0,1.0
0.6799368225605849,0.5701849020505799,0.8571428571428571,0.14285714285714285,0.0,0.0,0.75,1.0,6.0,1.0
0.6732058497104271,0.562123968556287,0.8571428571428571,0.14285714285714285,0.0,0.0,0.75,1.0,6.0,1.0
0.6745119888706705,0.5559713892176408,0.8571428571428571,0.14285714285714285,1.0,0.0,1.0,1.0,6.0,1.0
0.670036439050113,0.5482304025091551,0.8571428571428571,0.14285714285714285,1.0,0.0,1.0,1.0,6.0,1.0
0.6559431135078555,0.5434567053870697,0.8571428571428571,0.14285714285714285,2.0,0.0,1.0,1.0,6.0,1.0
0.6382425066308492,0.536147228200935,0.8571428571428571,0.14285714285714285,2.0,0.0,1.0,1.0,6.0,1.0
0.6247988225873667,0.5315189319769487,0.8571428571428571,0.14285714285714285,1.0,0.0,1.0,1.0,6.0,1.0
